,Unnamed: 0,Unnamed: 0_x,name,id,Unnamed: 0_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,end_time,ms_played,artist_name
211,212,212,YOUTH,3FpOx5puPuaX1TAkjsbEoA,211,0.375,0.728,1,-8.953,0,0.0485,0.233,0.000361,0.0453,0.198,123.463,audio_features,spotify:track:3FpOx5puPuaX1TAkjsbEoA,https://api.spotify.com/v1/tracks/3FpOx5puPuaX1TAkjsbEoA,https://api.spotify.com/v1/audio-analysis/3FpOx5puPuaX1TAkjsbEoA,195484,4,2023-11-21 13:49,487101,Troye Sivan
212,213,213,INDUSTRY BABY (feat. Jack Harlow),27NovPIUIRrOZoCHxABJwK,212,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,audio_features,spotify:track:27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/tracks/27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/audio-analysis/27NovPIUIRrOZoCHxABJwK,212000,4,2024-01-29 06:04,1139373,Lil Nas X
213,214,214,Love Me Less (feat. Quinn XCII) - Ookay Remix,2tOOcDDYkh0PSjr6GwPEAJ,213,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.323,0.771,145.034,audio_features,spotify:track:2tOOcDDYkh0PSjr6GwPEAJ,https://api.spotify.com/v1/tracks/2tOOcDDYkh0PSjr6GwPEAJ,https://api.spotify.com/v1/audio-analysis/2tOOcDDYkh0PSjr6GwPEAJ,177670,4,2023-11-15 08:41,1131888,MAX
214,215,215,What Do I Know?,2pJZ1v8HezrAoZ0Fhzby92,214,0.838,0.492,1,-5.69,0,0.038,0.251,0.0,0.262,0.895,115.092,audio_features,spotify:track:2pJZ1v8HezrAoZ0Fhzby92,https://api.spotify.com/v1/tracks/2pJZ1v8HezrAoZ0Fhzby92,https://api.spotify.com/v1/audio-analysis/2pJZ1v8HezrAoZ0Fhzby92,237333,4,2023-11-07 08:14,5152,Cooper Lee
215,216,216,Please Don't Go,3cNjgVBKTJ1SvKhunrCdVy,215,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,audio_features,spotify:track:3cNjgVBKTJ1SvKhunrCdVy,https://api.spotify.com/v1/tracks/3cNjgVBKTJ1SvKhunrCdVy,https://api.spotify.com/v1/audio-analysis/3cNjgVBKTJ1SvKhunrCdVy,210580,4,2023-05-22 12:50,4117,Joel Adams
216,217,217,"Kusu Kusu (From ""Satyameva Jayate 2"")",4blcmVDJLkFfPpWjthvLZH,216,0.645,0.756,2,-4.292,1,0.0397,0.225,0.0,0.0937,0.713,89.945,audio_features,spotify:track:4blcmVDJLkFfPpWjthvLZH,https://api.spotify.com/v1/tracks/4blcmVDJLkFfPpWjthvLZH,https://api.spotify.com/v1/audio-analysis/4blcmVDJLkFfPpWjthvLZH,277866,4,2023-11-21 14:05,984992,Tanishk Bagchi
217,218,218,Unholy (feat. Kim Petras),3nqQXoyQOWXiESFLlDF1hG,217,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,audio_features,spotify:track:3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/tracks/3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/audio-analysis/3nqQXoyQOWXiESFLlDF1hG,156943,4,2023-11-15 08:23,866053,Sam Smith
218,219,219,Just Hold On,3EmmCZoqpWOTY1g2GBwJoR,218,0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,audio_features,spotify:track:3EmmCZoqpWOTY1g2GBwJoR,https://api.spotify.com/v1/tracks/3EmmCZoqpWOTY1g2GBwJoR,https://api.spotify.com/v1/audio-analysis/3EmmCZoqpWOTY1g2GBwJoR,198774,4,2023-10-11 16:41,399466,Steve Aoki
219,220,220,Lie To Me (feat. Julia Michaels),6GzApXoBQiiAjak3tOQfV3,219,0.611,0.52,0,-5.445,1,0.0346,0.0132,0.0,0.105,0.771,159.927,audio_features,spotify:track:6GzApXoBQiiAjak3tOQfV3,https://api.spotify.com/v1/tracks/6GzApXoBQiiAjak3tOQfV3,https://api.spotify.com/v1/audio-analysis/6GzApXoBQiiAjak3tOQfV3,149878,4,2023-10-10 06:32,594184,5 Seconds of Summer
220,221,221,You're Perfect,4iSWQ5Eadn5tZvvG9XNzYN,220,0.817,0.855,7,-3.282,0,0.244,0.318,0.0,0.0517,0.783,104.909,audio_features,spotify:track:4iSWQ5Eadn5tZvvG9XNzYN,https://api.spotify.com/v1/tracks/4iSWQ5Eadn5tZvvG9XNzYN,https://api.spotify.com/v1/audio-analysis/4iSWQ5Eadn5tZvvG9XNzYN,196973,4,2023-10-10 04:42,531684,Charly Black
221,222,222,Counting Stars,6sKyTORhJY0F4Lz7R7wOIK,221,0.56,0.737,9,-3.403,1,0.0389,0.00502,0.856,0.0946,0.332,122.021,audio_features,spotify:track:6sKyTORhJY0F4Lz7R7wOIK,https://api.spotify.com/v1/tracks/6sKyTORhJY0F4Lz7R7wOIK,https://api.spotify.com/v1/audio-analysis/6sKyTORhJY0F4Lz7R7wOIK,234943,4,2023-10-12 15:53,772806,OneRepublic
222,223,223,Harry in Winter,4H3KBBAe2Fcgv9lH6E10Oe,222,0.175,0.248,11,-16.707,0,0.0423,0.559,0.966,0.189,0.0396,110.447,audio_features,spotify:track:4H3KBBAe2Fcgv9lH6E10Oe,https://api.spotify.com/v1/tracks/4H3KBBAe2Fcgv9lH6E10Oe,https://api.spotify.com/v1/audio-analysis/4H3KBBAe2Fcgv9lH6E10Oe,174440,3,2023-04-08 12:27,20340,Patrick Doyle
223,224,224,Hangover,5AtPTYc8CPCePrIlaHrJc3,223,0.583,0.923,6,-3.322,0,0.0575,0.0755,0.0,0.249,0.924,109.879,audio_features,spotify:track:5AtPTYc8CPCePrIlaHrJc3,https://api.spotify.com/v1/tracks/5AtPTYc8CPCePrIlaHrJc3,https://api.spotify.com/v1/audio-analysis/5AtPTYc8CPCePrIlaHrJc3,182921,4,2023-12-01 11:51,1441486,Taio Cruz
224,225,225,Happy,72K0gi3DyEuaW0kPCw0lrO,224,0.673,0.937,1,-3.178,1,0.11,0.196,0.0,0.937,0.764,79.996,audio_features,spotify:track:72K0gi3DyEuaW0kPCw0lrO,https://api.spotify.com/v1/tracks/72K0gi3DyEuaW0kPCw0lrO,https://api.spotify.com/v1/audio-analysis/72K0gi3DyEuaW0kPCw0lrO,201107,4,2023-04-08 12:27,7430,Vitamin String Quartet
225,226,226,"Genius (feat. Sia, Diplo, and Labrinth)",4TlbZgqxhJ6uN3tpVyjw90,225,0.655,0.764,11,-3.381,0,0.193,0.0147,8.88e-05,0.0511,0.707,159.017,audio_features,spotify:track:4TlbZgqxhJ6uN3tpVyjw90,https://api.spotify.com/v1/tracks/4TlbZgqxhJ6uN3tpVyjw90,https://api.spotify.com/v1/audio-analysis/4TlbZgqxhJ6uN3tpVyjw90,162960,4,2023-10-30 15:57,142660,Sia
226,227,227,Don't Leave Me Alone (feat. Anne-Marie),2lYTJK94hb0fd1LQtb6Dhk,226,0.659,0.738,4,-5.072,0,0.0477,0.118,0.0,0.115,0.481,127.95,audio_features,spotify:track:2lYTJK94hb0fd1LQtb6Dhk,https://api.spotify.com/v1/tracks/2lYTJK94hb0fd1LQtb6Dhk,https://api.spotify.com/v1/audio-analysis/2lYTJK94hb0fd1LQtb6Dhk,183750,4,2023-11-25 14:19,388721,David Guetta
227,228,228,More Than You Know,6h5PAsRni4IRlxWr6uDPTP,227,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,audio_features,spotify:track:6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/tracks/6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/audio-analysis/6h5PAsRni4IRlxWr6uDPTP,203000,4,2023-11-11 02:07,411473,Axwell /\ Ingrosso
228,229,229,London Bridge,2SXavTdVvNS4dAgexJxiYT,228,0.238,0.469,2,-13.21,1,0.0429,0.273,0.947,0.115,0.0915,130.008,audio_features,spotify:track:2SXavTdVvNS4dAgexJxiYT,https://api.spotify.com/v1/tracks/2SXavTdVvNS4dAgexJxiYT,https://api.spotify.com/v1/audio-analysis/2SXavTdVvNS4dAgexJxiYT,220265,4,2023-11-18 07:00,570378,Fergie
229,230,230,Someone You Loved,4m0q0xQ2BNl9SCAGKyfiGZ,229,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,audio_features,spotify:track:4m0q0xQ2BNl9SCAGKyfiGZ,https://api.spotify.com/v1/tracks/4m0q0xQ2BNl9SCAGKyfiGZ,https://api.spotify.com/v1/audio-analysis/4m0q0xQ2BNl9SCAGKyfiGZ,347526,4,2023-12-16 11:51,1061519,Lewis Capaldi
230,231,231,I Think I'm OKAY (with YUNGBLUD & Travis Barker),2gTdDMpNxIRFSiu7HutMCg,230,0.628,0.744,7,-4.718,1,0.0379,0.0257,0.0,0.313,0.277,119.921,audio_features,spotify:track:2gTdDMpNxIRFSiu7HutMCg,https://api.spotify.com/v1/tracks/2gTdDMpNxIRFSiu7HutMCg,https://api.spotify.com/v1/audio-analysis/2gTdDMpNxIRFSiu7HutMCg,169397,4,2023-10-27 16:22,594660,mgk
231,232,232,lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,231,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,audio_features,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186,4,2023-11-25 14:13,516077,Billie Eilish
232,233,233,Danza Kuduro,6DXLO8LndZMVOHM0wNbpzg,232,0.699,0.917,0,-4.897,1,0.115,0.078,0.0,0.065,0.889,130.04,audio_features,spotify:track:6DXLO8LndZMVOHM0wNbpzg,https://api.spotify.com/v1/tracks/6DXLO8LndZMVOHM0wNbpzg,https://api.spotify.com/v1/audio-analysis/6DXLO8LndZMVOHM0wNbpzg,198787,4,2023-12-01 11:52,829849,Don Omar
233,234,234,"O Saki Saki (From ""Batla House"")",4cFwhwH5ydnHgB0Tv3lZsm,233,0.737,0.961,10,-0.155,0,0.0747,0.163,0.0,0.361,0.567,108.014,audio_features,spotify:track:4cFwhwH5ydnHgB0Tv3lZsm,https://api.spotify.com/v1/tracks/4cFwhwH5ydnHgB0Tv3lZsm,https://api.spotify.com/v1/audio-analysis/4cFwhwH5ydnHgB0Tv3lZsm,191089,4,2023-10-07 07:11,423621,Neha Kakkar
234,235,235,Rise,69Sy7207dnixZ6w7RSV9Kb,234,0.459,0.663,8,-5.939,0,0.1,0.0169,0.0,0.0621,0.412,176.791,audio_features,spotify:track:69Sy7207dnixZ6w7RSV9Kb,https://api.spotify.com/v1/tracks/69Sy7207dnixZ6w7RSV9Kb,https://api.spotify.com/v1/audio-analysis/69Sy7207dnixZ6w7RSV9Kb,192881,4,2023-11-27 08:44,718222,Jonas Blue
235,236,236,The Middle,09IStsImFySgyp0pIQdqAc,235,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,audio_features,spotify:track:09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc,184732,4,2023-09-04 17:17,222184,Zedd
236,237,237,King,1QC7vpmKZW0Nb3I16f9jND,236,0.796,0.907,7,-1.908,0,0.0746,0.00329,0.142,0.226,0.0624,128.037,audio_features,spotify:track:1QC7vpmKZW0Nb3I16f9jND,https://api.spotify.com/v1/tracks/1QC7vpmKZW0Nb3I16f9jND,https://api.spotify.com/v1/audio-analysis/1QC7vpmKZW0Nb3I16f9jND,206323,4,2023-10-29 07:46,393706,Amphibious Zoo Music
237,238,238,Dancing With A Stranger (with Normani),0GfS3y8Jd7SHWd9R51s7Fo,237,0.746,0.557,1,-6.722,1,0.0542,0.103,0.0036,0.138,0.324,111.961,audio_features,spotify:track:0GfS3y8Jd7SHWd9R51s7Fo,https://api.spotify.com/v1/tracks/0GfS3y8Jd7SHWd9R51s7Fo,https://api.spotify.com/v1/audio-analysis/0GfS3y8Jd7SHWd9R51s7Fo,159404,4,2023-08-11 15:25,195840,Sam Smith
238,239,239,Naach Meri Rani,1orM67pmkNc4alrZkWjYkV,238,0.676,0.488,1,-5.091,1,0.154,0.0613,0.0,0.0707,0.151,97.036,audio_features,spotify:track:1orM67pmkNc4alrZkWjYkV,https://api.spotify.com/v1/tracks/1orM67pmkNc4alrZkWjYkV,https://api.spotify.com/v1/audio-analysis/1orM67pmkNc4alrZkWjYkV,212693,4,2023-07-05 16:38,528141,Guru Randhawa
239,240,240,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",0OI7AFifLSoGzpb8bdBLLV,239,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034,audio_features,spotify:track:0OI7AFifLSoGzpb8bdBLLV,https://api.spotify.com/v1/tracks/0OI7AFifLSoGzpb8bdBLLV,https://api.spotify.com/v1/audio-analysis/0OI7AFifLSoGzpb8bdBLLV,202805,4,2023-12-25 13:12,1562542,mgk
240,241,241,Daaru Desi,5pAo2q7eVt65OSkwYgqhHl,240,0.703,0.781,8,-6.876,0,0.0468,0.194,0.000368,0.0928,0.679,94.014,audio_features,spotify:track:5pAo2q7eVt65OSkwYgqhHl,https://api.spotify.com/v1/tracks/5pAo2q7eVt65OSkwYgqhHl,https://api.spotify.com/v1/audio-analysis/5pAo2q7eVt65OSkwYgqhHl,269200,4,2024-02-20 05:12,2789497,Benny Dayal
241,242,242,Ratti Ratti Reza Reza,7zgXFtMLaRnDweNdVWGpVF,241,0.431,0.667,7,-6.389,1,0.11,0.707,0.000393,0.0658,0.635,85.232,audio_features,spotify:track:7zgXFtMLaRnDweNdVWGpVF,https://api.spotify.com/v1/tracks/7zgXFtMLaRnDweNdVWGpVF,https://api.spotify.com/v1/audio-analysis/7zgXFtMLaRnDweNdVWGpVF,207413,4,2023-11-27 15:35,735477,Justin Prabhakaran
242,243,243,Love The Way You Lie,15JINEqzVMv3SvJTAXAKED,242,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,audio_features,spotify:track:15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED,263373,4,2023-11-18 07:26,270488,Eminem
243,244,244,Anjaana Anjaani Ki Kahani,3pNxVP6r45iUho1uxEYdj9,243,0.682,0.97,2,-5.332,1,0.0459,0.00591,0.171,0.0448,0.959,137.954,audio_features,spotify:track:3pNxVP6r45iUho1uxEYdj9,https://api.spotify.com/v1/tracks/3pNxVP6r45iUho1uxEYdj9,https://api.spotify.com/v1/audio-analysis/3pNxVP6r45iUho1uxEYdj9,285051,4,2023-08-23 19:00,45301,Nikhil D'Souza
244,245,245,South of the Border (feat. Camila Cabello & Cardi B),4vUmTMuQqjdnvlZmAH61Qk,244,0.857,0.621,9,-6.376,0,0.0825,0.148,0.0,0.0865,0.668,97.989,audio_features,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,https://api.spotify.com/v1/tracks/4vUmTMuQqjdnvlZmAH61Qk,https://api.spotify.com/v1/audio-analysis/4vUmTMuQqjdnvlZmAH61Qk,204467,4,2023-11-15 10:38,985894,Ed Sheeran
245,246,246,"Cutiepie (From ""Ae Dil Hai Mushkil"")",1YOW5pnfikVa6BcCBIOQUU,245,0.799,0.929,0,-3.231,0,0.0668,0.253,0.000462,0.24,0.952,127.999,audio_features,spotify:track:1YOW5pnfikVa6BcCBIOQUU,https://api.spotify.com/v1/tracks/1YOW5pnfikVa6BcCBIOQUU,https://api.spotify.com/v1/audio-analysis/1YOW5pnfikVa6BcCBIOQUU,231562,4,2024-02-08 19:11,1049915,Pritam
246,247,247,Channa Mereya - Unplugged,0xHvmWCpz9Pnn1sDvRehAs,246,0.537,0.251,0,-9.533,1,0.0276,0.899,5.76e-05,0.0857,0.288,89.916,audio_features,spotify:track:0xHvmWCpz9Pnn1sDvRehAs,https://api.spotify.com/v1/tracks/0xHvmWCpz9Pnn1sDvRehAs,https://api.spotify.com/v1/audio-analysis/0xHvmWCpz9Pnn1sDvRehAs,165333,4,2024-02-08 19:23,1462229,Pritam
247,248,248,"Manma Emotion Jaage (From ""Dilwale"")",6emsLWJ2bu8vCP7BslV76d,247,0.762,0.822,0,-2.758,1,0.0425,0.0284,0.0,0.367,0.467,101.998,audio_features,spotify:track:6emsLWJ2bu8vCP7BslV76d,https://api.spotify.com/v1/tracks/6emsLWJ2bu8vCP7BslV76d,https://api.spotify.com/v1/audio-analysis/6emsLWJ2bu8vCP7BslV76d,209412,4,2023-11-27 15:25,843003,Pritam
248,249,249,Happier,7qQBDZ0OOjB08puThixBGJ,248,0.47,0.322,6,-12.911,1,0.0272,0.613,0.0,0.165,0.0788,86.321,audio_features,spotify:track:7qQBDZ0OOjB08puThixBGJ,https://api.spotify.com/v1/tracks/7qQBDZ0OOjB08puThixBGJ,https://api.spotify.com/v1/audio-analysis/7qQBDZ0OOjB08puThixBGJ,289811,3,2023-12-16 11:51,653966,Marshmello
249,250,250,Enemy (with JID) - from the series Arcane League of Legends,3AmVt1GKoL0qV4jf1PxbJj,249,0.484,0.688,7,-7.764,1,0.0341,0.142,0.679,0.131,0.186,77.018,audio_features,spotify:track:3AmVt1GKoL0qV4jf1PxbJj,https://api.spotify.com/v1/tracks/3AmVt1GKoL0qV4jf1PxbJj,https://api.spotify.com/v1/audio-analysis/3AmVt1GKoL0qV4jf1PxbJj,116476,4,2023-11-25 15:49,240488,Imagine Dragons
250,251,251,Ranjha,5Fcb5rMOXctxKoctBD1PPu,250,0.63,0.675,1,-8.352,1,0.127,0.0196,2.46e-06,0.368,0.638,169.979,audio_features,spotify:track:5Fcb5rMOXctxKoctBD1PPu,https://api.spotify.com/v1/tracks/5Fcb5rMOXctxKoctBD1PPu,https://api.spotify.com/v1/audio-analysis/5Fcb5rMOXctxKoctBD1PPu,183089,4,2023-12-01 11:51,931454,Jasleen Royal
251,252,252,Kar Har Maidaan Fateh,3FHl1QYu76zguwjqhqcglX,251,0.557,0.821,1,-7.794,0,0.0573,0.0189,0.0,0.0863,0.184,170.022,audio_features,spotify:track:3FHl1QYu76zguwjqhqcglX,https://api.spotify.com/v1/tracks/3FHl1QYu76zguwjqhqcglX,https://api.spotify.com/v1/audio-analysis/3FHl1QYu76zguwjqhqcglX,312158,4,2024-01-29 06:00,1053149,Sukhwinder Singh
252,253,253,All Falls Down (feat. Juliander),5yFSF6qQA1rcLsQRnBsZgb,252,0.658,0.678,1,-4.407,1,0.058,0.303,0.0,0.361,0.662,97.976,audio_features,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,https://api.spotify.com/v1/tracks/5yFSF6qQA1rcLsQRnBsZgb,https://api.spotify.com/v1/audio-analysis/5yFSF6qQA1rcLsQRnBsZgb,199111,4,2023-11-18 06:31,655051,Alan Walker
253,254,254,Acapulco,0x85W4yMq53ZrHdhlcBPax,253,0.49,0.798,10,-5.484,1,0.154,0.0159,4.92e-06,0.0769,0.659,123.93,audio_features,spotify:track:0x85W4yMq53ZrHdhlcBPax,https://api.spotify.com/v1/tracks/0x85W4yMq53ZrHdhlcBPax,https://api.spotify.com/v1/audio-analysis/0x85W4yMq53ZrHdhlcBPax,134032,4,2023-11-08 03:12,487178,Jason Derulo
254,255,255,Swag Se Swagat,2AjGLmuZK1fu21n1IpB9RU,254,0.825,0.559,1,-7.907,1,0.0722,0.0212,0.000689,0.205,0.207,105.957,audio_features,spotify:track:2AjGLmuZK1fu21n1IpB9RU,https://api.spotify.com/v1/tracks/2AjGLmuZK1fu21n1IpB9RU,https://api.spotify.com/v1/audio-analysis/2AjGLmuZK1fu21n1IpB9RU,235944,4,2023-11-28 02:45,237870,Vishal-Shekhar
255,256,256,rockstar (feat. 21 Savage),5l38Fl6isxOyDXWVlwPJjJ,255,0.781,0.82,10,-6.003,0,0.0728,0.191,0.021,0.0586,0.226,100.02,audio_features,spotify:track:5l38Fl6isxOyDXWVlwPJjJ,https://api.spotify.com/v1/tracks/5l38Fl6isxOyDXWVlwPJjJ,https://api.spotify.com/v1/audio-analysis/5l38Fl6isxOyDXWVlwPJjJ,222056,4,2023-11-18 06:53,74365,Post Malone
256,257,257,Shubhaarambh,6qGCJLF0V7SuHTOOGUcDsv,256,0.484,0.551,10,-6.6,1,0.0505,0.208,0.0,0.117,0.571,115.163,audio_features,spotify:track:6qGCJLF0V7SuHTOOGUcDsv,https://api.spotify.com/v1/tracks/6qGCJLF0V7SuHTOOGUcDsv,https://api.spotify.com/v1/audio-analysis/6qGCJLF0V7SuHTOOGUcDsv,234093,4,2023-11-22 06:47,237106,Amit Trivedi
257,258,258,Khaab,0a6zRnrjmaOcqsEIFkXIhw,257,0.662,0.661,0,-5.689,1,0.0514,0.417,0.0,0.0784,0.222,80.009,audio_features,spotify:track:0a6zRnrjmaOcqsEIFkXIhw,https://api.spotify.com/v1/tracks/0a6zRnrjmaOcqsEIFkXIhw,https://api.spotify.com/v1/audio-analysis/0a6zRnrjmaOcqsEIFkXIhw,201689,4,2023-10-15 12:31,318886,Akhil
258,259,259,"Heer Badnaam (From ""Zero"")",1mLjtKr1Mn1cnsTTozdeLK,258,0.837,0.724,2,-5.525,1,0.11,0.116,0.0005,0.0676,0.343,95.01,audio_features,spotify:track:1mLjtKr1Mn1cnsTTozdeLK,https://api.spotify.com/v1/tracks/1mLjtKr1Mn1cnsTTozdeLK,https://api.spotify.com/v1/audio-analysis/1mLjtKr1Mn1cnsTTozdeLK,140764,4,2023-11-15 09:43,638524,Romy
259,260,260,Live Forever (With Cheat Codes),3aQGknD9CVAtpQFh6Qtalq,259,0.69,0.676,7,-6.111,1,0.0335,0.213,0.0,0.123,0.664,100.023,audio_features,spotify:track:3aQGknD9CVAtpQFh6Qtalq,https://api.spotify.com/v1/tracks/3aQGknD9CVAtpQFh6Qtalq,https://api.spotify.com/v1/audio-analysis/3aQGknD9CVAtpQFh6Qtalq,174780,4,2023-11-22 11:39,620492,Liam Payne
260,261,261,Darling,2j1Es5qEl4pD8GEe2WsYgP,260,0.519,0.695,0,-4.861,1,0.0812,0.299,0.0,0.43,0.515,95.384,audio_features,spotify:track:2j1Es5qEl4pD8GEe2WsYgP,https://api.spotify.com/v1/tracks/2j1Es5qEl4pD8GEe2WsYgP,https://api.spotify.com/v1/audio-analysis/2j1Es5qEl4pD8GEe2WsYgP,176560,4,2023-11-22 12:40,582272,Vishal Bhardwaj
261,262,262,Jiya Re,21Af1fetSINZpmAS3si8DW,261,0.712,0.718,11,-8.286,0,0.0444,0.049,2.02e-05,0.128,0.59,106.012,audio_features,spotify:track:21Af1fetSINZpmAS3si8DW,https://api.spotify.com/v1/tracks/21Af1fetSINZpmAS3si8DW,https://api.spotify.com/v1/audio-analysis/21Af1fetSINZpmAS3si8DW,319216,4,2023-11-24 16:21,687296,A.R. Rahman
262,263,263,Leja Re,5se72G7mD8ZN6EyQX96K0K,262,0.791,0.761,1,-4.414,1,0.06,0.558,0.0,0.107,0.449,100.031,audio_features,spotify:track:5se72G7mD8ZN6EyQX96K0K,https://api.spotify.com/v1/tracks/5se72G7mD8ZN6EyQX96K0K,https://api.spotify.com/v1/audio-analysis/5se72G7mD8ZN6EyQX96K0K,205975,4,2023-11-21 14:09,1185365,Tanishk Bagchi
263,264,264,Darkside,6xlOnm5MITIKtixzJW8R0j,263,0.533,0.714,7,-6.472,0,0.0608,0.31,1.58e-06,0.0869,0.454,165.037,audio_features,spotify:track:6xlOnm5MITIKtixzJW8R0j,https://api.spotify.com/v1/tracks/6xlOnm5MITIKtixzJW8R0j,https://api.spotify.com/v1/audio-analysis/6xlOnm5MITIKtixzJW8R0j,168000,3,2024-01-29 06:07,828149,Alan Walker
264,265,265,Sunset Lover,0hNduWmlWmEmuwEFcYvRu1,264,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,audio_features,spotify:track:0hNduWmlWmEmuwEFcYvRu1,https://api.spotify.com/v1/tracks/0hNduWmlWmEmuwEFcYvRu1,https://api.spotify.com/v1/audio-analysis/0hNduWmlWmEmuwEFcYvRu1,237793,4,2023-11-25 14:13,1442172,Petit Biscuit
265,266,266,Ik Vaari Aa,7fyiYhn7STpHvT5g0lbncC,265,0.512,0.752,4,-4.857,0,0.0534,0.305,0.0,0.708,0.428,127.965,audio_features,spotify:track:7fyiYhn7STpHvT5g0lbncC,https://api.spotify.com/v1/tracks/7fyiYhn7STpHvT5g0lbncC,https://api.spotify.com/v1/audio-analysis/7fyiYhn7STpHvT5g0lbncC,274687,4,2023-11-11 06:16,281548,Pritam
266,267,267,Long Drive,2jDrRaea7deXVEt4JmpvBU,266,0.854,0.675,1,-7.509,1,0.11,0.676,3.45e-05,0.123,0.982,130.002,audio_features,spotify:track:2jDrRaea7deXVEt4JmpvBU,https://api.spotify.com/v1/tracks/2jDrRaea7deXVEt4JmpvBU,https://api.spotify.com/v1/audio-analysis/2jDrRaea7deXVEt4JmpvBU,159646,4,2023-04-11 16:43,81525,Mika Singh
267,268,268,Jhalla Wallah,1y8Ck6jFOyxNC59SrQJIn6,267,0.454,0.552,4,-9.479,1,0.162,0.542,8.93e-06,0.247,0.596,86.994,audio_features,spotify:track:1y8Ck6jFOyxNC59SrQJIn6,https://api.spotify.com/v1/tracks/1y8Ck6jFOyxNC59SrQJIn6,https://api.spotify.com/v1/audio-analysis/1y8Ck6jFOyxNC59SrQJIn6,351425,4,2023-04-11 16:49,259067,Amit Trivedi
268,269,269,Jumme Ki Raat,2xHMxag2921urhJvdUOmPk,268,0.688,0.954,1,-3.076,0,0.145,0.209,0.00326,0.0387,0.766,140.186,audio_features,spotify:track:2xHMxag2921urhJvdUOmPk,https://api.spotify.com/v1/tracks/2xHMxag2921urhJvdUOmPk,https://api.spotify.com/v1/audio-analysis/2xHMxag2921urhJvdUOmPk,273854,4,2023-04-11 16:50,72074,Mika Singh
269,270,270,"London Thumakda (From ""Queen"")",2qJAzSE6uC94oH2NRoPrGl,269,0.835,0.718,0,-6.614,1,0.0818,0.363,0.000919,0.0625,0.64,139.964,audio_features,spotify:track:2qJAzSE6uC94oH2NRoPrGl,https://api.spotify.com/v1/tracks/2qJAzSE6uC94oH2NRoPrGl,https://api.spotify.com/v1/audio-analysis/2qJAzSE6uC94oH2NRoPrGl,230468,4,2023-11-07 08:14,631137,Labh Janjua
270,271,271,Tere Liye,7AOfgEOt50y54MXS3PzM4E,270,0.51,0.446,5,-8.337,1,0.028,0.8,0.0,0.113,0.228,79.018,audio_features,spotify:track:7AOfgEOt50y54MXS3PzM4E,https://api.spotify.com/v1/tracks/7AOfgEOt50y54MXS3PzM4E,https://api.spotify.com/v1/audio-analysis/7AOfgEOt50y54MXS3PzM4E,334937,4,2023-04-11 17:21,8961,Atif Aslam
271,272,272,"Tum Hi Ho (From ""Aashiqui 2"")",56zZ48jdyY2oDXHVnwg5Di,271,0.528,0.449,5,-6.25,0,0.025,0.785,0.0,0.122,0.317,94.058,audio_features,spotify:track:56zZ48jdyY2oDXHVnwg5Di,https://api.spotify.com/v1/tracks/56zZ48jdyY2oDXHVnwg5Di,https://api.spotify.com/v1/audio-analysis/56zZ48jdyY2oDXHVnwg5Di,261974,4,2023-09-09 17:37,74514,Arijit Singh
