,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
605,4M9ORGS183Vdl1BlEZgjPT,0.202,0.293,3,-11.205,1,0.0328,0.813,0.977,0.14,0.0712,107.327,audio_features,spotify:track:4M9ORGS183Vdl1BlEZgjPT,https://api.spotify.com/v1/tracks/4M9ORGS183Vdl1BlEZgjPT,https://api.spotify.com/v1/audio-analysis/4M9ORGS183Vdl1BlEZgjPT,116417,4
606,4mjX6eCoT4aXfDwNj4eDSh,0.842,0.508,9,-10.709,0,0.124,0.297,0.000309,0.196,0.783,119.885,audio_features,spotify:track:4mjX6eCoT4aXfDwNj4eDSh,https://api.spotify.com/v1/tracks/4mjX6eCoT4aXfDwNj4eDSh,https://api.spotify.com/v1/audio-analysis/4mjX6eCoT4aXfDwNj4eDSh,62000,4
607,7iekl4P95GuphG8x8a3cNT,0.821,0.823,2,-5.455,1,0.1,0.235,0,0.207,0.479,107.953,audio_features,spotify:track:7iekl4P95GuphG8x8a3cNT,https://api.spotify.com/v1/tracks/7iekl4P95GuphG8x8a3cNT,https://api.spotify.com/v1/audio-analysis/7iekl4P95GuphG8x8a3cNT,213611,4
608,5kQrjdDGU9Pf6PMN4rN7Pc,0.679,0.883,9,-6.281,0,0.112,0.219,0.0000165,0.165,0.726,128.004,audio_features,spotify:track:5kQrjdDGU9Pf6PMN4rN7Pc,https://api.spotify.com/v1/tracks/5kQrjdDGU9Pf6PMN4rN7Pc,https://api.spotify.com/v1/audio-analysis/5kQrjdDGU9Pf6PMN4rN7Pc,253600,4
609,6EivvaEepVTjmDde43eGiB,0.468,0.658,2,-7.6,1,0.0668,0.81,0.0333,0.12,0.534,87.607,audio_features,spotify:track:6EivvaEepVTjmDde43eGiB,https://api.spotify.com/v1/tracks/6EivvaEepVTjmDde43eGiB,https://api.spotify.com/v1/audio-analysis/6EivvaEepVTjmDde43eGiB,246989,4
610,32LKwbmh6yVsWoRRF8DIvf,0.772,0.649,2,-6.411,1,0.143,0.0724,0,0.0761,0.824,90.072,audio_features,spotify:track:32LKwbmh6yVsWoRRF8DIvf,https://api.spotify.com/v1/tracks/32LKwbmh6yVsWoRRF8DIvf,https://api.spotify.com/v1/audio-analysis/32LKwbmh6yVsWoRRF8DIvf,208000,4
611,1QEVs41uQSdW3KcB2RtDDW,0.508,0.501,4,-9.744,0,0.0679,0.0303,0.00000391,0.0905,0.0923,93.055,audio_features,spotify:track:1QEVs41uQSdW3KcB2RtDDW,https://api.spotify.com/v1/tracks/1QEVs41uQSdW3KcB2RtDDW,https://api.spotify.com/v1/audio-analysis/1QEVs41uQSdW3KcB2RtDDW,185806,4
612,6VBhH7CyP56BXjp8VsDFPZ,0.577,0.574,0,-6.525,1,0.0278,0.572,0,0.1,0.436,94.009,audio_features,spotify:track:6VBhH7CyP56BXjp8VsDFPZ,https://api.spotify.com/v1/tracks/6VBhH7CyP56BXjp8VsDFPZ,https://api.spotify.com/v1/audio-analysis/6VBhH7CyP56BXjp8VsDFPZ,268165,4
613,2ncqKdTj6dz7tWoTMMrAtq,0.567,0.54,1,-5.754,1,0.0406,0.736,0.0000317,0.164,0.331,92.027,audio_features,spotify:track:2ncqKdTj6dz7tWoTMMrAtq,https://api.spotify.com/v1/tracks/2ncqKdTj6dz7tWoTMMrAtq,https://api.spotify.com/v1/audio-analysis/2ncqKdTj6dz7tWoTMMrAtq,181250,4
614,22ZGyGtCY2pDXjKuWTg5eS,0.864,0.851,11,-2.742,0,0.0762,0.611,0.0000543,0.0917,0.96,129.934,audio_features,spotify:track:22ZGyGtCY2pDXjKuWTg5eS,https://api.spotify.com/v1/tracks/22ZGyGtCY2pDXjKuWTg5eS,https://api.spotify.com/v1/audio-analysis/22ZGyGtCY2pDXjKuWTg5eS,100206,4
615,3SxOgJihDKlbZ9C1OvLgNs,0.801,0.734,6,-4.323,0,0.157,0.136,0,0.122,0.427,93.951,audio_features,spotify:track:3SxOgJihDKlbZ9C1OvLgNs,https://api.spotify.com/v1/tracks/3SxOgJihDKlbZ9C1OvLgNs,https://api.spotify.com/v1/audio-analysis/3SxOgJihDKlbZ9C1OvLgNs,176170,4
616,6ZLgnkQNj1CJldLocXd5Ul,0.759,0.698,2,-8.571,1,0.0651,0.737,0.00000715,0.13,0.482,106.013,audio_features,spotify:track:6ZLgnkQNj1CJldLocXd5Ul,https://api.spotify.com/v1/tracks/6ZLgnkQNj1CJldLocXd5Ul,https://api.spotify.com/v1/audio-analysis/6ZLgnkQNj1CJldLocXd5Ul,255173,4
617,4brSaQIT3bnnE41D042fgL,0.535,0.754,10,-4.77,0,0.0562,0.458,0.0000016,0.302,0.435,143.862,audio_features,spotify:track:4brSaQIT3bnnE41D042fgL,https://api.spotify.com/v1/tracks/4brSaQIT3bnnE41D042fgL,https://api.spotify.com/v1/audio-analysis/4brSaQIT3bnnE41D042fgL,333922,4
618,38clTgmvLjwvPFgSTHIGXK,0.704,0.752,10,-7.351,0,0.0328,0.0728,0.151,0.128,0.621,118.987,audio_features,spotify:track:38clTgmvLjwvPFgSTHIGXK,https://api.spotify.com/v1/tracks/38clTgmvLjwvPFgSTHIGXK,https://api.spotify.com/v1/audio-analysis/38clTgmvLjwvPFgSTHIGXK,256547,4
619,3kuxr8U3QynLzyW82p5hYR,0.556,0.706,5,-5.709,1,0.0336,0.335,0.0000018,0.137,0.726,80.008,audio_features,spotify:track:3kuxr8U3QynLzyW82p5hYR,https://api.spotify.com/v1/tracks/3kuxr8U3QynLzyW82p5hYR,https://api.spotify.com/v1/audio-analysis/3kuxr8U3QynLzyW82p5hYR,319116,4
620,665b3Nss3OQmhTUdB5hBXw,0.564,0.867,8,-6.21,1,0.121,0.361,0,0.262,0.815,88.919,audio_features,spotify:track:665b3Nss3OQmhTUdB5hBXw,https://api.spotify.com/v1/tracks/665b3Nss3OQmhTUdB5hBXw,https://api.spotify.com/v1/audio-analysis/665b3Nss3OQmhTUdB5hBXw,278093,4
621,3YLgvuHhHlfEAIR5JSPOZM,0.31,0.675,5,-6.341,0,0.057,0.254,0.00000703,0.086,0.333,98.958,audio_features,spotify:track:3YLgvuHhHlfEAIR5JSPOZM,https://api.spotify.com/v1/tracks/3YLgvuHhHlfEAIR5JSPOZM,https://api.spotify.com/v1/audio-analysis/3YLgvuHhHlfEAIR5JSPOZM,222600,4
622,3xCUBUfAuKoKtxKEttRtii,0.808,0.975,9,-1.745,1,0.124,0.248,0.00659,0.376,0.803,129.956,audio_features,spotify:track:3xCUBUfAuKoKtxKEttRtii,https://api.spotify.com/v1/tracks/3xCUBUfAuKoKtxKEttRtii,https://api.spotify.com/v1/audio-analysis/3xCUBUfAuKoKtxKEttRtii,203262,4
623,7yLIyyt2BrKXuxss9FBBDb,0.598,0.62,9,-9.633,1,0.0524,0.592,0.0098,0.129,0.119,80.049,audio_features,spotify:track:7yLIyyt2BrKXuxss9FBBDb,https://api.spotify.com/v1/tracks/7yLIyyt2BrKXuxss9FBBDb,https://api.spotify.com/v1/audio-analysis/7yLIyyt2BrKXuxss9FBBDb,212161,4
624,2preNplrVfE9b0fRtY3RhV,0.658,0.673,0,-8.534,1,0.0675,0.00941,0.197,0.107,0.253,94.924,audio_features,spotify:track:2preNplrVfE9b0fRtY3RhV,https://api.spotify.com/v1/tracks/2preNplrVfE9b0fRtY3RhV,https://api.spotify.com/v1/audio-analysis/2preNplrVfE9b0fRtY3RhV,227368,4
625,4lmtILzOIIvOzMBPMUzvKx,0.432,0.614,0,-6.782,1,0.055,0.511,0,0.191,0.505,169.633,audio_features,spotify:track:4lmtILzOIIvOzMBPMUzvKx,https://api.spotify.com/v1/tracks/4lmtILzOIIvOzMBPMUzvKx,https://api.spotify.com/v1/audio-analysis/4lmtILzOIIvOzMBPMUzvKx,240117,4
626,4tzx5af2qpwgyjG6JQGthj,0.613,0.881,10,-5.974,0,0.249,0.00785,0.00000291,0.155,0.235,149.978,audio_features,spotify:track:4tzx5af2qpwgyjG6JQGthj,https://api.spotify.com/v1/tracks/4tzx5af2qpwgyjG6JQGthj,https://api.spotify.com/v1/audio-analysis/4tzx5af2qpwgyjG6JQGthj,264000,4
627,6xIhjZX1ZtFIXg1IDa3DAi,0.785,0.589,0,-8.833,0,0.0399,0.677,0.00517,0.243,0.757,104.986,audio_features,spotify:track:6xIhjZX1ZtFIXg1IDa3DAi,https://api.spotify.com/v1/tracks/6xIhjZX1ZtFIXg1IDa3DAi,https://api.spotify.com/v1/audio-analysis/6xIhjZX1ZtFIXg1IDa3DAi,221133,4
628,5tMipBSvSMeppvepjQnbex,0.87,0.508,8,-8.112,1,0.0365,0.366,0,0.102,0.91,111.966,audio_features,spotify:track:5tMipBSvSMeppvepjQnbex,https://api.spotify.com/v1/tracks/5tMipBSvSMeppvepjQnbex,https://api.spotify.com/v1/audio-analysis/5tMipBSvSMeppvepjQnbex,178955,4
629,6zCQF5tu7HVwU9shhKqiuF,0.527,0.521,2,-6.837,0,0.0272,0.631,0,0.158,0.266,143.892,audio_features,spotify:track:6zCQF5tu7HVwU9shhKqiuF,https://api.spotify.com/v1/tracks/6zCQF5tu7HVwU9shhKqiuF,https://api.spotify.com/v1/audio-analysis/6zCQF5tu7HVwU9shhKqiuF,335710,3
630,2YevgojIN3UouxDM5JjzE0,0.643,0.33,5,-13.074,1,0.0318,0.854,0.404,0.151,0.796,93.093,audio_features,spotify:track:2YevgojIN3UouxDM5JjzE0,https://api.spotify.com/v1/tracks/2YevgojIN3UouxDM5JjzE0,https://api.spotify.com/v1/audio-analysis/2YevgojIN3UouxDM5JjzE0,61491,4
631,62CJgj3UJyhLjYDxkdd2TN,0.554,0.536,0,-7.621,1,0.034,0.691,0,0.291,0.93,80.129,audio_features,spotify:track:62CJgj3UJyhLjYDxkdd2TN,https://api.spotify.com/v1/tracks/62CJgj3UJyhLjYDxkdd2TN,https://api.spotify.com/v1/audio-analysis/62CJgj3UJyhLjYDxkdd2TN,78040,4
632,4afA2YQlZfYzJbfnNoNknK,0.639,0.951,0,-3.108,1,0.0371,0.485,0.00000367,0.126,0.807,107.964,audio_features,spotify:track:4afA2YQlZfYzJbfnNoNknK,https://api.spotify.com/v1/tracks/4afA2YQlZfYzJbfnNoNknK,https://api.spotify.com/v1/audio-analysis/4afA2YQlZfYzJbfnNoNknK,234150,4
633,5o7MNE22fQiaVZqHADgrcj,0.466,0.759,7,-7.107,1,0.189,0.0332,0,0.0693,0.453,137.022,audio_features,spotify:track:5o7MNE22fQiaVZqHADgrcj,https://api.spotify.com/v1/tracks/5o7MNE22fQiaVZqHADgrcj,https://api.spotify.com/v1/audio-analysis/5o7MNE22fQiaVZqHADgrcj,267291,4
634,7kiZ6Zf66oX6yMovt3gC1a,0.499,0.48,1,-6.45,1,0.0415,0.619,0,0.319,0.577,99.886,audio_features,spotify:track:7kiZ6Zf66oX6yMovt3gC1a,https://api.spotify.com/v1/tracks/7kiZ6Zf66oX6yMovt3gC1a,https://api.spotify.com/v1/audio-analysis/7kiZ6Zf66oX6yMovt3gC1a,325460,4
635,3oWv5qDKYN7MH6FdlglMN5,0.756,0.713,3,-6.91,0,0.122,0.365,0.000153,0.228,0.597,92.039,audio_features,spotify:track:3oWv5qDKYN7MH6FdlglMN5,https://api.spotify.com/v1/tracks/3oWv5qDKYN7MH6FdlglMN5,https://api.spotify.com/v1/audio-analysis/3oWv5qDKYN7MH6FdlglMN5,174057,4
636,6lBUJpovAhtc7WqhDNiLtX,0.882,0.711,9,-6.023,0,0.0806,0.267,0.0000196,0.0341,0.898,110.049,audio_features,spotify:track:6lBUJpovAhtc7WqhDNiLtX,https://api.spotify.com/v1/tracks/6lBUJpovAhtc7WqhDNiLtX,https://api.spotify.com/v1/audio-analysis/6lBUJpovAhtc7WqhDNiLtX,215498,4
637,3XyFQxpSlGowWpZkIn3ISA,0.721,0.867,6,-5.429,0,0.225,0.0885,0.000119,0.0372,0.87,170.091,audio_features,spotify:track:3XyFQxpSlGowWpZkIn3ISA,https://api.spotify.com/v1/tracks/3XyFQxpSlGowWpZkIn3ISA,https://api.spotify.com/v1/audio-analysis/3XyFQxpSlGowWpZkIn3ISA,228323,4
638,70e69kyMF2tp8TMdh6rDLh,0.55,0.904,6,-4.896,0,0.238,0.0547,0,0.309,0.634,82.591,audio_features,spotify:track:70e69kyMF2tp8TMdh6rDLh,https://api.spotify.com/v1/tracks/70e69kyMF2tp8TMdh6rDLh,https://api.spotify.com/v1/audio-analysis/70e69kyMF2tp8TMdh6rDLh,250942,4
639,4UHYaOrmFDWcpAAUPVJ5vM,0.713,0.908,0,-4.197,1,0.0672,0.699,0.0000448,0.205,0.565,92.996,audio_features,spotify:track:4UHYaOrmFDWcpAAUPVJ5vM,https://api.spotify.com/v1/tracks/4UHYaOrmFDWcpAAUPVJ5vM,https://api.spotify.com/v1/audio-analysis/4UHYaOrmFDWcpAAUPVJ5vM,221124,4
640,3G2I8KB7bTWmvE1tHSlMHg,0.726,0.946,11,-6.49,0,0.046,0.216,0.0169,0.163,0.869,108.021,audio_features,spotify:track:3G2I8KB7bTWmvE1tHSlMHg,https://api.spotify.com/v1/tracks/3G2I8KB7bTWmvE1tHSlMHg,https://api.spotify.com/v1/audio-analysis/3G2I8KB7bTWmvE1tHSlMHg,254851,4
641,5v5G6frYHlwf6YkhR0cYQN,0.715,0.613,11,-8.188,0,0.0552,0.543,0.000316,0.15,0.263,101.994,audio_features,spotify:track:5v5G6frYHlwf6YkhR0cYQN,https://api.spotify.com/v1/tracks/5v5G6frYHlwf6YkhR0cYQN,https://api.spotify.com/v1/audio-analysis/5v5G6frYHlwf6YkhR0cYQN,181471,4
642,0qOnSQQF0yzuPWsXrQ9paz,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,audio_features,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,210960,4
643,5O2P9iiztwhomNh8xkR9lJ,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,audio_features,spotify:track:5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,226600,4
644,3dpM3ijJz0vGzbkh5DcMXz,0.557,0.599,9,-6.309,0,0.0447,0.556,0.00000122,0.103,0.392,149.785,audio_features,spotify:track:3dpM3ijJz0vGzbkh5DcMXz,https://api.spotify.com/v1/tracks/3dpM3ijJz0vGzbkh5DcMXz,https://api.spotify.com/v1/audio-analysis/3dpM3ijJz0vGzbkh5DcMXz,184312,4
645,196ogNnKrNuqC7EjNI2vE1,0.562,0.59,7,-6.732,0,0.0322,0.32,0.0000792,0.0752,0.552,185.916,audio_features,spotify:track:196ogNnKrNuqC7EjNI2vE1,https://api.spotify.com/v1/tracks/196ogNnKrNuqC7EjNI2vE1,https://api.spotify.com/v1/audio-analysis/196ogNnKrNuqC7EjNI2vE1,372661,4
646,2q3D4sdAMJSJRS9t6oaBRo,0.708,0.474,7,-14.007,1,0.0815,0.0719,0,0.112,0.423,91.948,audio_features,spotify:track:2q3D4sdAMJSJRS9t6oaBRo,https://api.spotify.com/v1/tracks/2q3D4sdAMJSJRS9t6oaBRo,https://api.spotify.com/v1/audio-analysis/2q3D4sdAMJSJRS9t6oaBRo,464427,4
647,5XsoDbDt98b0FkFLOhsJuS,0.79,0.892,10,-4.038,0,0.0404,0.228,0.00000118,0.206,0.896,131.991,audio_features,spotify:track:5XsoDbDt98b0FkFLOhsJuS,https://api.spotify.com/v1/tracks/5XsoDbDt98b0FkFLOhsJuS,https://api.spotify.com/v1/audio-analysis/5XsoDbDt98b0FkFLOhsJuS,280369,4
648,5kwldaZvtbiTmRYsmlyxAN,0.672,0.759,4,-5.22,0,0.0352,0.205,0,0.291,0.794,150.042,audio_features,spotify:track:5kwldaZvtbiTmRYsmlyxAN,https://api.spotify.com/v1/tracks/5kwldaZvtbiTmRYsmlyxAN,https://api.spotify.com/v1/audio-analysis/5kwldaZvtbiTmRYsmlyxAN,188587,4
649,4hsBw5elQICeVK5VDtutg1,0.593,0.961,9,-4.701,0,0.0553,0.0391,0.00823,0.124,0.518,124.974,audio_features,spotify:track:4hsBw5elQICeVK5VDtutg1,https://api.spotify.com/v1/tracks/4hsBw5elQICeVK5VDtutg1,https://api.spotify.com/v1/audio-analysis/4hsBw5elQICeVK5VDtutg1,278480,4
650,0c8eAkUFDMCgJB53lplqJv,0.233,0.249,11,-12.654,1,0.0313,0.771,0,0.0809,0.0674,78.909,audio_features,spotify:track:0c8eAkUFDMCgJB53lplqJv,https://api.spotify.com/v1/tracks/0c8eAkUFDMCgJB53lplqJv,https://api.spotify.com/v1/audio-analysis/0c8eAkUFDMCgJB53lplqJv,409758,1
651,6mTvwBzWTGDOVeCNQEqtOE,0.505,0.667,9,-5.797,1,0.0323,0.597,0,0.213,0.516,151.728,audio_features,spotify:track:6mTvwBzWTGDOVeCNQEqtOE,https://api.spotify.com/v1/tracks/6mTvwBzWTGDOVeCNQEqtOE,https://api.spotify.com/v1/audio-analysis/6mTvwBzWTGDOVeCNQEqtOE,281323,4
652,5pQKw3G1F599Aah4ZpqC5L,0.531,0.42,7,-11.591,0,0.0304,0.616,0.00000319,0.103,0.438,105.03,audio_features,spotify:track:5pQKw3G1F599Aah4ZpqC5L,https://api.spotify.com/v1/tracks/5pQKw3G1F599Aah4ZpqC5L,https://api.spotify.com/v1/audio-analysis/5pQKw3G1F599Aah4ZpqC5L,288102,4
653,6N9AQIMDBb52r5aAWL8ttD,0.764,0.475,5,-8.965,1,0.052,0.117,0,0.106,0.658,92.971,audio_features,spotify:track:6N9AQIMDBb52r5aAWL8ttD,https://api.spotify.com/v1/tracks/6N9AQIMDBb52r5aAWL8ttD,https://api.spotify.com/v1/audio-analysis/6N9AQIMDBb52r5aAWL8ttD,242903,4
654,39u5bn12M7xAvM4LMA75NT,0.803,0.856,2,-1.96,1,0.0416,0.478,0,0.106,0.906,99.018,audio_features,spotify:track:39u5bn12M7xAvM4LMA75NT,https://api.spotify.com/v1/tracks/39u5bn12M7xAvM4LMA75NT,https://api.spotify.com/v1/audio-analysis/39u5bn12M7xAvM4LMA75NT,220009,4
655,4kaLkst9lT3sQ5Crgxs3ic,0.441,0.618,4,-8.511,0,0.0386,0.295,0.0000665,0.105,0.454,98.031,audio_features,spotify:track:4kaLkst9lT3sQ5Crgxs3ic,https://api.spotify.com/v1/tracks/4kaLkst9lT3sQ5Crgxs3ic,https://api.spotify.com/v1/audio-analysis/4kaLkst9lT3sQ5Crgxs3ic,240787,4
656,6871FKHumiy1Wfr6vF7Xxt,0.606,0.601,2,-5.576,1,0.0283,0.796,0.000511,0.127,0.453,125.961,audio_features,spotify:track:6871FKHumiy1Wfr6vF7Xxt,https://api.spotify.com/v1/tracks/6871FKHumiy1Wfr6vF7Xxt,https://api.spotify.com/v1/audio-analysis/6871FKHumiy1Wfr6vF7Xxt,289999,4
657,04FnSzoogJD1iQbghug23K,0.535,0.621,1,-7.434,0,0.0342,0.523,0.00000333,0.097,0.265,129.864,audio_features,spotify:track:04FnSzoogJD1iQbghug23K,https://api.spotify.com/v1/tracks/04FnSzoogJD1iQbghug23K,https://api.spotify.com/v1/audio-analysis/04FnSzoogJD1iQbghug23K,502520,4
658,7pK4jm4HiNaYVzL2zbQSoG,0.552,0.941,0,-8.256,1,0.0415,0.318,0.0655,0.33,0.526,159.594,audio_features,spotify:track:7pK4jm4HiNaYVzL2zbQSoG,https://api.spotify.com/v1/tracks/7pK4jm4HiNaYVzL2zbQSoG,https://api.spotify.com/v1/audio-analysis/7pK4jm4HiNaYVzL2zbQSoG,200387,4
659,32gpzmmOw5T7BSb5Wwhe2H,0.614,0.665,1,-8.146,0,0.027,0.398,0,0.107,0.097,101.011,audio_features,spotify:track:32gpzmmOw5T7BSb5Wwhe2H,https://api.spotify.com/v1/tracks/32gpzmmOw5T7BSb5Wwhe2H,https://api.spotify.com/v1/audio-analysis/32gpzmmOw5T7BSb5Wwhe2H,206732,4
660,2Xv0vK2VujSX05LGQbDxNd,0.441,0.622,11,-6.288,1,0.0358,0.444,0,0.107,0.379,167.967,audio_features,spotify:track:2Xv0vK2VujSX05LGQbDxNd,https://api.spotify.com/v1/tracks/2Xv0vK2VujSX05LGQbDxNd,https://api.spotify.com/v1/audio-analysis/2Xv0vK2VujSX05LGQbDxNd,239750,4
661,4OUAXw3SXI7bUiNtKC7ErW,0.797,0.782,3,-4.658,0,0.0504,0.00335,0,0.138,0.503,99.999,audio_features,spotify:track:4OUAXw3SXI7bUiNtKC7ErW,https://api.spotify.com/v1/tracks/4OUAXw3SXI7bUiNtKC7ErW,https://api.spotify.com/v1/audio-analysis/4OUAXw3SXI7bUiNtKC7ErW,198131,4
662,1q0PYXTbDsirp2l74ng6pn,0.924,0.723,8,-3.142,1,0.0466,0.0177,0.0000261,0.113,0.643,126.998,audio_features,spotify:track:1q0PYXTbDsirp2l74ng6pn,https://api.spotify.com/v1/tracks/1q0PYXTbDsirp2l74ng6pn,https://api.spotify.com/v1/audio-analysis/1q0PYXTbDsirp2l74ng6pn,130667,4
663,3BApUOeS8cihFTyoMKQTVk,0.719,0.861,6,-4.042,0,0.0369,0.0881,0.00109,0.126,0.814,120.035,audio_features,spotify:track:3BApUOeS8cihFTyoMKQTVk,https://api.spotify.com/v1/tracks/3BApUOeS8cihFTyoMKQTVk,https://api.spotify.com/v1/audio-analysis/3BApUOeS8cihFTyoMKQTVk,168500,4
664,7Kj2LjwzJFygTn24TFulwK,0.696,0.854,0,-5.123,0,0.0318,0.268,0,0.219,0.921,129.97,audio_features,spotify:track:7Kj2LjwzJFygTn24TFulwK,https://api.spotify.com/v1/tracks/7Kj2LjwzJFygTn24TFulwK,https://api.spotify.com/v1/audio-analysis/7Kj2LjwzJFygTn24TFulwK,179077,4
665,69PqVX29aZhDGFlG2SKxFy,0.729,0.842,1,-2.997,1,0.261,0.0597,0.00000306,0.319,0.574,64.808,audio_features,spotify:track:69PqVX29aZhDGFlG2SKxFy,https://api.spotify.com/v1/tracks/69PqVX29aZhDGFlG2SKxFy,https://api.spotify.com/v1/audio-analysis/69PqVX29aZhDGFlG2SKxFy,133116,4
666,0bMbDctzMmTyK2j74j3nF3,0.67,0.668,3,-4.306,0,0.0422,0.536,0,0.133,0.608,88.033,audio_features,spotify:track:0bMbDctzMmTyK2j74j3nF3,https://api.spotify.com/v1/tracks/0bMbDctzMmTyK2j74j3nF3,https://api.spotify.com/v1/audio-analysis/0bMbDctzMmTyK2j74j3nF3,179053,4
667,3ayMReTwLoo6jAg7adDqyz,0.828,0.79,10,-3.021,0,0.0719,0.167,0.00001,0.353,0.379,104.016,audio_features,spotify:track:3ayMReTwLoo6jAg7adDqyz,https://api.spotify.com/v1/tracks/3ayMReTwLoo6jAg7adDqyz,https://api.spotify.com/v1/audio-analysis/3ayMReTwLoo6jAg7adDqyz,247126,4
668,4NtaQSiRgkQ2Af8GSW0B0t,0.71,0.845,11,-6.878,0,0.111,0.257,0,0.192,0.846,98.016,audio_features,spotify:track:4NtaQSiRgkQ2Af8GSW0B0t,https://api.spotify.com/v1/tracks/4NtaQSiRgkQ2Af8GSW0B0t,https://api.spotify.com/v1/audio-analysis/4NtaQSiRgkQ2Af8GSW0B0t,329247,4
669,3APdIdF8H0jsxSuGOqXedS,0.791,0.558,7,-7.155,0,0.0661,0.276,0,0.0859,0.872,95.077,audio_features,spotify:track:3APdIdF8H0jsxSuGOqXedS,https://api.spotify.com/v1/tracks/3APdIdF8H0jsxSuGOqXedS,https://api.spotify.com/v1/audio-analysis/3APdIdF8H0jsxSuGOqXedS,218836,4
670,3Qpk2qHree1RTH5lZaKnEK,0.746,0.924,8,-6.057,1,0.0442,0.0169,0.00279,0.097,0.807,136.051,audio_features,spotify:track:3Qpk2qHree1RTH5lZaKnEK,https://api.spotify.com/v1/tracks/3Qpk2qHree1RTH5lZaKnEK,https://api.spotify.com/v1/audio-analysis/3Qpk2qHree1RTH5lZaKnEK,306987,4
671,0dLbrlAVPPjpPqnYfmJsWk,0.684,0.771,8,-5.353,1,0.0307,0.548,0,0.112,0.539,119.982,audio_features,spotify:track:0dLbrlAVPPjpPqnYfmJsWk,https://api.spotify.com/v1/tracks/0dLbrlAVPPjpPqnYfmJsWk,https://api.spotify.com/v1/audio-analysis/0dLbrlAVPPjpPqnYfmJsWk,299827,4
672,73K33p4Vyz9koXGqmL5eFs,0.739,0.716,10,-4.964,1,0.037,0.232,0,0.33,0.871,113.943,audio_features,spotify:track:73K33p4Vyz9koXGqmL5eFs,https://api.spotify.com/v1/tracks/73K33p4Vyz9koXGqmL5eFs,https://api.spotify.com/v1/audio-analysis/73K33p4Vyz9koXGqmL5eFs,160194,4
673,5zjFsuLrTM5sp6coribhCa,0.771,0.72,7,-11.742,1,0.0867,0.203,0.0011,0.335,0.492,94.968,audio_features,spotify:track:5zjFsuLrTM5sp6coribhCa,https://api.spotify.com/v1/tracks/5zjFsuLrTM5sp6coribhCa,https://api.spotify.com/v1/audio-analysis/5zjFsuLrTM5sp6coribhCa,154200,4
674,5MnAi6ZF7cE8pAz7wYr9Ta,0.716,0.64,2,-8.726,1,0.025,0.565,0.00139,0.127,0.485,105.012,audio_features,spotify:track:5MnAi6ZF7cE8pAz7wYr9Ta,https://api.spotify.com/v1/tracks/5MnAi6ZF7cE8pAz7wYr9Ta,https://api.spotify.com/v1/audio-analysis/5MnAi6ZF7cE8pAz7wYr9Ta,260537,4
675,5PUXKVVVQ74C3gl5vKy9Li,0.728,0.494,6,-9.628,0,0.0256,0.516,0.00384,0.0759,0.558,105.007,audio_features,spotify:track:5PUXKVVVQ74C3gl5vKy9Li,https://api.spotify.com/v1/tracks/5PUXKVVVQ74C3gl5vKy9Li,https://api.spotify.com/v1/audio-analysis/5PUXKVVVQ74C3gl5vKy9Li,194857,4
676,0dnDTvdUco2UbaBjUtPxNS,0.666,0.644,11,-8.964,0,0.145,0.753,0.000262,0.124,0.89,115.1,audio_features,spotify:track:0dnDTvdUco2UbaBjUtPxNS,https://api.spotify.com/v1/tracks/0dnDTvdUco2UbaBjUtPxNS,https://api.spotify.com/v1/audio-analysis/0dnDTvdUco2UbaBjUtPxNS,198783,4
677,3ZjMdVOWxQ53FKrmkgCv95,0.785,0.722,10,-2.604,0,0.158,0.0363,0.00000424,0.452,0.848,189.857,audio_features,spotify:track:3ZjMdVOWxQ53FKrmkgCv95,https://api.spotify.com/v1/tracks/3ZjMdVOWxQ53FKrmkgCv95,https://api.spotify.com/v1/audio-analysis/3ZjMdVOWxQ53FKrmkgCv95,166461,4
678,1kcV2LJxt5v0s2cEGtEJ5i,0.647,0.656,11,-8.632,1,0.0354,0.657,0.000163,0.343,0.453,119.965,audio_features,spotify:track:1kcV2LJxt5v0s2cEGtEJ5i,https://api.spotify.com/v1/tracks/1kcV2LJxt5v0s2cEGtEJ5i,https://api.spotify.com/v1/audio-analysis/1kcV2LJxt5v0s2cEGtEJ5i,268833,4
679,5fXslGZPI5Cco6PKHzlSL3,0.805,0.919,1,-1.294,1,0.0938,0.101,0.00343,0.0598,0.494,94.993,audio_features,spotify:track:5fXslGZPI5Cco6PKHzlSL3,https://api.spotify.com/v1/tracks/5fXslGZPI5Cco6PKHzlSL3,https://api.spotify.com/v1/audio-analysis/5fXslGZPI5Cco6PKHzlSL3,188606,4
